name,link_id,osm_way_id,from_node_id,to_node_id,link_type_name,electrified,railway,frequency,highspeed,maxspeed,maxspeed_designed,passenger_lines,railway_ctcs,railway_traffic_mode,start_date,usage,voltage,gauge,service,length,geometry
UP Valley Subdivision,0,10490047,9,188,rail,no,rail,,,,,,,,,main,,1435,,24.389352281852364,"LINESTRING (-121.2847177 38.7504792, -121.2845213 38.7506362)"
UP Valley Subdivision,1,10490047,188,193,rail,no,rail,,,,,,,,,main,,1435,,25.799850034413634,"LINESTRING (-121.2845213 38.7506362, -121.2843165 38.7508045)"
UP Valley Subdivision,2,10490047,193,44,rail,no,rail,,,,,,,,,main,,1435,,14.819801414194547,"LINESTRING (-121.2843165 38.7508045, -121.2842028 38.750904)"
UP Valley Subdivision,3,10490047,44,189,rail,no,rail,,,,,,,,,main,,1435,,19.178445615212645,"LINESTRING (-121.2842028 38.750904, -121.2840603 38.7510359)"
UP Valley Subdivision,4,10490047,189,45,rail,no,rail,,,,,,,,,main,,1435,,13.856504805934328,"LINESTRING (-121.2840603 38.7510359, -121.283966 38.7511365)"
UP Valley Subdivision,5,10490047,45,46,rail,no,rail,,,,,,,,,main,,1435,,12.227505434232265,"LINESTRING (-121.283966 38.7511365, -121.2838922 38.7512302)"
UP Valley Subdivision,6,10490047,46,3464,rail,no,rail,,,,,,,,,main,,1435,,3.126627239262592,"LINESTRING (-121.2838922 38.7512302, -121.283873 38.751254)"
UP Valley Subdivision,7,10490047,3464,47,rail,no,rail,,,,,,,,,main,,1435,,9.169172117909481,"LINESTRING (-121.283873 38.751254, -121.2838231 38.7513267)"
UP Valley Subdivision,8,10490047,47,48,rail,no,rail,,,,,,,,,main,,1435,,10.8430357795352,"LINESTRING (-121.2838231 38.7513267, -121.2837695 38.7514148)"
UP Valley Subdivision,9,10490047,48,49,rail,no,rail,,,,,,,,,main,,1435,,13.033601963544973,"LINESTRING (-121.2837695 38.7514148, -121.2837117 38.751523)"
UP Valley Subdivision,10,10490047,49,50,rail,no,rail,,,,,,,,,main,,1435,,14.019493957163291,"LINESTRING (-121.2837117 38.751523, -121.2836621 38.751643)"
Roseville Subdivision MT1,11,28885211,223,33,rail,no,rail,,,40 mph,,,,,,main,,1435,,25.083212996947672,"LINESTRING (-121.2794626 38.7537616, -121.2796952 38.7536275)"
Roseville Subdivision MT1,12,28885211,33,219,rail,no,rail,,,40 mph,,,,,,main,,1435,,12.404136013974746,"LINESTRING (-121.2796952 38.7536275, -121.2798081 38.753559)"
Roseville Subdivision MT1,13,28885211,219,10,rail,no,rail,,,40 mph,,,,,,main,,1435,,20.596107646508056,"LINESTRING (-121.2798081 38.753559, -121.2799951 38.7534448)"
Roseville Subdivision MT1,14,28885211,10,200,rail,no,rail,,,40 mph,,,,,,main,,1435,,25.951094810004843,"LINESTRING (-121.2799951 38.7534448, -121.2802296 38.7532998)"
Roseville Subdivision MT1,15,28885211,200,203,rail,no,rail,,,40 mph,,,,,,main,,1435,,29.676333278816013,"LINESTRING (-121.2802296 38.7532998, -121.2805037 38.75314)"
Roseville Subdivision MT1,16,28885211,203,0,rail,no,rail,,,40 mph,,,,,,main,,1435,,20.68691966362939,"LINESTRING (-121.2805037 38.75314, -121.280696 38.7530299)"
Roseville Subdivision MT1,17,28885211,0,195,rail,no,rail,,,40 mph,,,,,,main,,1435,,19.462572519266637,"LINESTRING (-121.280696 38.7530299, -121.2808747 38.752924)"
Roseville Subdivision MT1,18,28885211,195,197,rail,no,rail,,,40 mph,,,,,,main,,1435,,41.84443588450683,"LINESTRING (-121.2808747 38.752924, -121.2812584 38.7526958)"
Roseville Subdivision MT1,19,28885211,197,32,rail,no,rail,,,40 mph,,,,,,main,,1435,,46.75450323415122,"LINESTRING (-121.2812584 38.7526958, -121.2816871 38.7524408)"
Roseville Subdivision MT1,20,28885211,32,204,rail,no,rail,,,40 mph,,,,,,main,,1435,,44.07332953491892,"LINESTRING (-121.2816871 38.7524408, -121.2820908 38.7522)"
Roseville Subdivision MT1,21,28885211,204,212,rail,no,rail,,,40 mph,,,,,,main,,1435,,36.25347425214379,"LINESTRING (-121.2820908 38.7522, -121.2824246 38.7520037)"
