name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,0,69332112,,,,,-84.466308,33.8065395,POINT (-84.466308 33.8065395)
,1,69332114,,,,,-84.4650717,33.8067275,POINT (-84.4650717 33.8067275)
,2,69332116,,,,,-84.4640287,33.8068867,POINT (-84.4640287 33.8068867)
,3,69332118,,,,,-84.4635141,33.8069282,POINT (-84.4635141 33.8069282)
,4,69332121,,,,,-84.4631491,33.8069386,POINT (-84.4631491 33.8069386)
,5,69332123,,,,,-84.4622891,33.8069643,POINT (-84.46228910000001 33.8069643)
,6,69332125,,,,,-84.4618647,33.8069646,POINT (-84.46186470000001 33.8069646)
,7,69332130,,,,,-84.4599386,33.8067264,POINT (-84.4599386 33.8067264)
,8,69332132,switch,,,,-84.4596847,33.8066574,POINT (-84.4596847 33.8066574)
,9,69332135,,,,,-84.4592089,33.8064409,POINT (-84.45920889999999 33.8064409)
,10,69332137,switch,,,,-84.4588991,33.8062682,POINT (-84.4588991 33.8062682)
,11,69332140,,,,,-84.4584441,33.8060133,POINT (-84.45844409999999 33.8060133)
,12,69332144,switch,,,,-84.4572416,33.8054087,POINT (-84.4572416 33.8054087)
,13,69332146,switch,,,,-84.4566177,33.8050625,POINT (-84.4566177 33.8050625)
,14,69332147,switch,,,,-84.4555266,33.8044725,POINT (-84.4555266 33.8044725)
,15,69332148,,,,,-84.4541328,33.8038917,POINT (-84.4541328 33.8038917)
,16,69332149,,,,,-84.4535558,33.8036133,POINT (-84.4535558 33.8036133)
,17,69332459,,,,,-84.4326223,33.7876719,POINT (-84.43262230000001 33.7876719)
,18,69332463,,,,,-84.4320722,33.7875222,POINT (-84.43207219999999 33.7875222)
,19,69332466,,,,,-84.4314113,33.7873408,POINT (-84.43141129999999 33.7873408)
,20,69332468,,,,,-84.4311342,33.7872852,POINT (-84.4311342 33.7872852)
,21,69332470,,,,,-84.4306548,33.7872236,POINT (-84.4306548 33.7872236)
,22,69332473,,,,,-84.4282863,33.787017,POINT (-84.4282863 33.787017)
,23,69332475,,,,,-84.4281062,33.7869996,POINT (-84.4281062 33.7869996)
,24,69332688,,,,,-84.4545216,33.8061505,POINT (-84.45452160000001 33.8061505)
,25,69332694,,,,,-84.4534304,33.8049116,POINT (-84.4534304 33.8049116)
,26,69332705,,,,,-84.452771,33.804183,POINT (-84.452771 33.804183)
,27,69332741,,,,,-84.444013,33.8001629,POINT (-84.444013 33.8001629)
,28,69332765,,,,,-84.4399023,33.7989015,POINT (-84.4399023 33.7989015)
,29,69332768,,,,,-84.4389913,33.798389,POINT (-84.4389913 33.798389)
,30,69332770,,,,,-84.438637,33.798157,POINT (-84.438637 33.798157)
,31,69332773,,,,,-84.4383211,33.7978951,POINT (-84.4383211 33.7978951)
,32,69332775,,,,,-84.4379319,33.7975298,POINT (-84.4379319 33.7975298)
,33,69332777,,,,,-84.4376848,33.7972288,POINT (-84.4376848 33.7972288)
,34,69332780,,,,,-84.437545,33.797049,POINT (-84.437545 33.797049)
,35,69332783,,,,,-84.43736,33.796715,POINT (-84.43736 33.796715)
,36,69332785,,,,,-84.4372083,33.7963182,POINT (-84.43720829999999 33.7963182)
,37,69332787,,,,,-84.437135,33.7960415,POINT (-84.437135 33.7960415)
,38,69332789,,,,,-84.43708,33.7955898,POINT (-84.43707999999999 33.7955898)
,39,69332793,,,,,-84.437053,33.79451,POINT (-84.43705300000001 33.79451)
,40,69332796,,,,,-84.4370115,33.7941127,POINT (-84.4370115 33.7941127)
,41,69332825,,,,,-84.4368697,33.793408,POINT (-84.4368697 33.793408)
,42,69332828,,,,,-84.4366284,33.792656,POINT (-84.4366284 33.792656)
,43,69332831,,,,,-84.4360475,33.791348,POINT (-84.4360475 33.791348)
,44,69332847,,,,,-84.433464,33.79127,POINT (-84.433464 33.79127)
,45,69332848,,,,,-84.432896,33.790368,POINT (-84.432896 33.790368)
,46,69332851,,,,,-84.432524,33.78966,POINT (-84.432524 33.78966)
,47,69332853,,,,,-84.4324884,33.7893836,POINT (-84.4324884 33.7893836)
,48,69332854,,,,,-84.4324588,33.7883555,POINT (-84.43245880000001 33.7883555)
,49,69332967,,,,,-84.4576213,33.8053807,POINT (-84.4576213 33.8053807)
,50,69332970,,,,,-84.4574664,33.8052319,POINT (-84.4574664 33.8052319)
,51,69332972,,,,,-84.4570393,33.8048422,POINT (-84.45703930000001 33.8048422)
,52,69332974,,,,,-84.4566073,33.8044328,POINT (-84.4566073 33.8044328)
