name,link_id,osm_way_id,from_node_id,to_node_id,link_type_name,electrified,railway,frequency,highspeed,maxspeed,maxspeed_designed,passenger_lines,railway_ctcs,railway_traffic_mode,start_date,usage,voltage,gauge,service,length,geometry
,59,13395849,20,3446,rail,no,rail,,,,,,,,,industrial,,1435,,4.726035145228808,"LINESTRING (-118.1375585 33.9821875, -118.1375136 33.982167)"
,60,13395849,3446,3445,rail,no,rail,,,,,,,,,industrial,,1435,,8.035594135925914,"LINESTRING (-118.1375136 33.982167, -118.1374357 33.9821346)"
,61,13395849,3445,3444,rail,no,rail,,,,,,,,,industrial,,1435,,3.97204234508209,"LINESTRING (-118.1374357 33.9821346, -118.1373953 33.9821222)"
,62,13395849,3444,3443,rail,no,rail,,,,,,,,,industrial,,1435,,3.9307931531950877,"LINESTRING (-118.1373953 33.9821222, -118.1373552 33.9821102)"
,63,13395849,3443,3437,rail,no,rail,,,,,,,,,industrial,,1435,,3.6602685173643112,"LINESTRING (-118.1373552 33.9821102, -118.1373177 33.9820994)"
,64,13395849,3437,3447,rail,no,rail,,,,,,,,,industrial,,1435,,4.30733016529679,"LINESTRING (-118.1373177 33.9820994, -118.1372727 33.982089)"
,65,13395849,3447,3438,rail,no,rail,,,,,,,,,industrial,,1435,,3.2556200412669742,"LINESTRING (-118.1372727 33.982089, -118.1372383 33.9820824)"
,66,13395849,3438,3439,rail,no,rail,,,,,,,,,industrial,,1435,,4.160602360914508,"LINESTRING (-118.1372383 33.9820824, -118.1371938 33.9820762)"
,67,13395849,3439,3442,rail,no,rail,,,,,,,,,industrial,,1435,,3.7315124814901943,"LINESTRING (-118.1371938 33.9820762, -118.1371538 33.9820711)"
,68,13395849,3442,3441,rail,no,rail,,,,,,,,,industrial,,1435,,3.298271688925296,"LINESTRING (-118.1371538 33.9820711, -118.1371182 33.9820682)"
,69,13395849,3441,3440,rail,no,rail,,,,,,,,,industrial,,1435,,4.469384503857072,"LINESTRING (-118.1371182 33.9820682, -118.1370698 33.982066)"
,70,13395849,3440,2896,rail,no,rail,,,,,,,,,industrial,,1435,,5.375690637069803,"LINESTRING (-118.1370698 33.982066, -118.1370115 33.9820656)"
,71,13395849,2896,3421,rail,no,rail,,,,,,,,,industrial,,1435,,7.3300283403167725,"LINESTRING (-118.1370115 33.9820656, -118.1369323 33.9820713)"
,72,13395849,3421,3422,rail,no,rail,,,,,,,,,industrial,,1435,,5.548116872168325,"LINESTRING (-118.1369323 33.9820713, -118.1368733 33.9820811)"
,73,13395849,3422,3425,rail,no,rail,,,,,,,,,industrial,,1435,,3.801593737958556,"LINESTRING (-118.1368733 33.9820811, -118.1368338 33.9820909)"
,74,13395849,3425,3424,rail,no,rail,,,,,,,,,industrial,,1435,,3.6966991633566266,"LINESTRING (-118.1368338 33.9820909, -118.1367958 33.9821015)"
,75,13395849,3424,3426,rail,no,rail,,,,,,,,,industrial,,1435,,4.194810990734698,"LINESTRING (-118.1367958 33.9821015, -118.1367538 33.982116)"
