name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,0,56289939,,,,,-86.839834,33.533105,POINT (-86.839834 33.533105)
,1,56289940,,,,,-86.8412217,33.532438,POINT (-86.84122170000001 33.532438)
,2,56289943,,,,,-86.8416156,33.5322449,POINT (-86.8416156 33.5322449)
,3,56289945,,,,,-86.8438464,33.5311683,POINT (-86.8438464 33.5311683)
,4,56289947,,,,,-86.8446942,33.5307566,POINT (-86.84469420000001 33.5307566)
,5,56289951,,,,,-86.8454216,33.5303724,POINT (-86.84542159999999 33.5303724)
,6,56611671,,,,,-86.8493491,33.5269632,POINT (-86.8493491 33.5269632)
,7,56611674,,,,,-86.8490799,33.5270775,POINT (-86.84907990000001 33.5270775)
,8,56611677,,,,,-86.8486842,33.5271889,POINT (-86.84868419999999 33.5271889)
,9,56611679,,,,,-86.849593,33.5269789,POINT (-86.849593 33.5269789)
,10,56611682,,,,,-86.8424057,33.5282249,POINT (-86.8424057 33.5282249)
,11,56611689,,,,,-86.8414268,33.5283844,POINT (-86.84142679999999 33.5283844)
,12,56611691,,,,,-86.840304,33.5285931,POINT (-86.840304 33.5285931)
,13,56611694,,,,,-86.8399108,33.5287199,POINT (-86.8399108 33.5287199)
,14,56611699,,,,,-86.8396019,33.5288404,POINT (-86.83960190000001 33.5288404)
,15,56611701,,,,,-86.8392998,33.5289805,POINT (-86.83929980000001 33.5289805)
,16,56611704,,,,,-86.8389779,33.5291606,POINT (-86.8389779 33.5291606)
,17,56611708,,,,,-86.8387675,33.5292939,POINT (-86.8387675 33.5292939)
,18,56611710,,,,,-86.8385782,33.5294412,POINT (-86.8385782 33.5294412)
,19,56611713,,,,,-86.8383775,33.529592,POINT (-86.83837750000001 33.529592)
,20,56611715,,,,,-86.8382104,33.5297499,POINT (-86.83821039999999 33.5297499)
,21,56611716,,,,,-86.8379611,33.529997,POINT (-86.8379611 33.529997)
,22,56611718,,,,,-86.837792,33.5301899,POINT (-86.83779199999999 33.5301899)
,23,56611719,,,,,-86.837534,33.5305105,POINT (-86.83753400000001 33.5305105)
,24,56611721,,,,,-86.836636,33.5315694,POINT (-86.836636 33.5315694)
,25,56611722,,,,,-86.8363398,33.5318537,POINT (-86.8363398 33.5318537)
,26,56611724,,,,,-86.8358892,33.5322941,POINT (-86.8358892 33.5322941)
,27,56611730,,,,,-86.8347118,33.5333559,POINT (-86.83471179999999 33.5333559)
,28,56611732,,,,,-86.8344762,33.5334996,POINT (-86.8344762 33.5334996)
,29,56611734,,,,,-86.8337548,33.5338599,POINT (-86.83375479999999 33.5338599)
,30,56611738,,,,,-86.8325487,33.5344309,POINT (-86.8325487 33.5344309)
