name,poi_id,osm_way_id,railway,geometry
 East Thomas Yard,0,78518840,,"POLYGON ((-86.8470532 33.5294906, -86.84964960000001 33.5282564, -86.8499929 33.5273084, -86.84947579999999 33.5267957, -86.84902289999999 33.5266041, -86.8378264 33.5290614, -86.8374616 33.5295085, -86.8371709 33.5303989, -86.8370379 33.5306017, -86.8367947 33.5308952, -86.83649 33.5312474, -86.8356476 33.5319255, -86.83462350000001 33.5327276, -86.83421389999999 33.5330482, -86.8326684 33.5337787, -86.8321195 33.5341071, -86.83205340000001 33.5340188, -86.8322045 33.5336404, -86.831823 33.5331495, -86.8292862 33.5368956, -86.8321401 33.5356973, -86.84694589999999 33.5309574, -86.8463387 33.5299991, -86.84637619999999 33.5299007, -86.8470532 33.5294906))"
