name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,0,96568317,switch,,,,-81.6031228,30.2430271,POINT (-81.60312279999999 30.2430271)
,1,96568318,,,,,-81.6023277,30.2412681,POINT (-81.6023277 30.2412681)
,2,96568319,switch,,,,-81.6015781,30.2396313,POINT (-81.6015781 30.2396313)
,3,96697477,,,,,-81.6102339,30.2514684,POINT (-81.6102339 30.2514684)
,4,96697480,,,,,-81.6095654,30.2507217,POINT (-81.60956539999999 30.2507217)
,5,96697484,,,,,-81.6068855,30.2481371,POINT (-81.6068855 30.2481371)
,6,96697491,,,,,-81.6021328,30.241826,POINT (-81.60213280000001 30.241826)
,7,96697496,switch,,,,-81.5988675,30.2363013,POINT (-81.5988675 30.2363013)
,8,96697499,switch,,,,-81.5987729,30.2360941,POINT (-81.5987729 30.2360941)
,9,96697502,switch,,,,-81.5980384,30.2347029,POINT (-81.59803839999999 30.2347029)
,10,96697648,buffer_stop,,,,-81.5986399,30.2407539,POINT (-81.59863989999999 30.2407539)
,11,96697649,,,,,-81.6005298,30.2411389,POINT (-81.6005298 30.2411389)
,12,96697653,,,,,-81.6016362,30.2414991,POINT (-81.6016362 30.2414991)
,13,96697654,switch,,,,-81.6020193,30.24173,POINT (-81.60201929999999 30.24173)
,14,96697656,,,,,-81.5993472,30.2371983,POINT (-81.5993472 30.2371983)
,15,96697658,,,,,-81.6001611,30.2388547,POINT (-81.60016109999999 30.2388547)
,16,96697660,,,,,-81.6008642,30.2398535,POINT (-81.6008642 30.2398535)
,17,96697661,,,,,-81.602033,30.241321,POINT (-81.60203300000001 30.241321)
,18,96697681,buffer_stop,,,,-81.5968113,30.2395811,POINT (-81.5968113 30.2395811)
,19,96697690,,,,,-81.5990083,30.2384093,POINT (-81.59900829999999 30.2384093)
,20,96697691,,,,,-81.5992825,30.2381395,POINT (-81.5992825 30.2381395)
,21,96697693,,,,,-81.599383,30.237993,POINT (-81.599383 30.237993)
,22,96697694,,,,,-81.5994389,30.2377316,POINT (-81.5994389 30.2377316)
,23,96697695,,,,,-81.5994358,30.2374885,POINT (-81.59943579999999 30.2374885)
,24,2822743329,,,,,-81.599137,30.2383051,POINT (-81.599137 30.2383051)
,25,2822750938,,,,,-81.5991267,30.2370242,POINT (-81.5991267 30.2370242)
,26,2822750939,,,,,-81.5991649,30.2371619,POINT (-81.59916490000001 30.2371619)
,27,2822750940,,,,,-81.5992018,30.2374009,POINT (-81.5992018 30.2374009)
,28,2822750941,,,,,-81.599215,30.2375682,POINT (-81.599215 30.2375682)
,29,2822750942,,,,,-81.5992058,30.2376741,POINT (-81.59920579999999 30.2376741)
,30,2822750943,,,,,-81.5991755,30.2378164,POINT (-81.5991755 30.2378164)
,31,2822750944,,,,,-81.599132,30.2379382,POINT (-81.599132 30.2379382)
,32,2822750945,,,,,-81.5990569,30.238085,POINT (-81.59905689999999 30.238085)
,33,2822750946,,,,,-81.5989739,30.2382068,POINT (-81.5989739 30.2382068)
,34,2822750947,,,,,-81.5988053,30.2383889,POINT (-81.5988053 30.2383889)
,35,2822750948,,,,,-81.5986177,30.2385299,POINT (-81.59861770000001 30.2385299)
,36,2822750949,switch,,,,-81.598515,30.2385842,POINT (-81.59851500000001 30.2385842)
,37,2822750950,,,,,-81.5982488,30.238674,POINT (-81.59824879999999 30.238674)
,38,2822750951,,,,,-81.5981324,30.2387215,POINT (-81.5981324 30.2387215)
,39,2822750952,buffer_stop,,,,-81.5968458,30.239404,POINT (-81.5968458 30.239404)
,40,2822750953,buffer_stop,,,,-81.5967229,30.2395319,POINT (-81.5967229 30.2395319)
,41,2822774048,,,,,-81.597072,30.2333338,POINT (-81.597072 30.2333338)
,42,2822774049,,,,,-81.597206,30.2335916,POINT (-81.597206 30.2335916)
,43,2822774050,switch,,,,-81.5976903,30.2345283,POINT (-81.5976903 30.2345283)
,44,2822774051,,,,,-81.5977784,30.2346436,POINT (-81.5977784 30.2346436)
,45,2822774052,,,,,-81.5979146,30.2348504,POINT (-81.5979146 30.2348504)
,46,2822774053,,,,,-81.5979504,30.2349325,POINT (-81.5979504 30.2349325)
,47,2822774054,,,,,-81.5979077,30.2349539,POINT (-81.59790769999999 30.2349539)
,48,2822774055,,,,,-81.5980041,30.2351108,POINT (-81.5980041 30.2351108)
,49,2822774056,,,,,-81.5979655,30.2351607,POINT (-81.5979655 30.2351607)
,50,2822774057,,,,,-81.5980178,30.2351845,POINT (-81.59801779999999 30.2351845)
,51,2822774058,,,,,-81.5979752,30.235257,POINT (-81.59797519999999 30.235257)
,52,2822774059,,,,,-81.5980261,30.2353212,POINT (-81.5980261 30.2353212)
,53,2822774060,,,,,-81.5979655,30.2354365,POINT (-81.5979655 30.2354365)
,54,2822774061,,,,,-81.5980109,30.2354769,POINT (-81.59801090000001 30.2354769)
,55,2822774062,,,,,-81.5979765,30.2356124,POINT (-81.5979765 30.2356124)
,56,2822774063,,,,,-81.5979064,30.2356576,POINT (-81.5979064 30.2356576)
,57,2822774064,,,,,-81.5978733,30.2357289,POINT (-81.5978733 30.2357289)
,58,2822774065,,,,,-81.5978885,30.235805,POINT (-81.5978885 30.235805)
,59,2822774066,,,,,-81.5977798,30.2358822,POINT (-81.5977798 30.2358822)
,60,2822774067,,,,,-81.5978238,30.2359013,POINT (-81.5978238 30.2359013)
,61,2822774068,,,,,-81.5976312,30.2360392,POINT (-81.5976312 30.2360392)
,62,2822774069,,,,,-81.5976835,30.236057,POINT (-81.5976835 30.236057)
,63,2822774070,,,,,-81.5975693,30.2360927,POINT (-81.5975693 30.2360927)
,64,2822774071,,,,,-81.5975624,30.236158,POINT (-81.5975624 30.236158)
,65,2822774072,,,,,-81.5974207,30.2361949,POINT (-81.5974207 30.2361949)
,66,2822774073,,,,,-81.597495,30.236202,POINT (-81.597495 30.236202)
,67,2822774074,,,,,-81.5972968,30.2362543,POINT (-81.5972968 30.2362543)
,68,2822774075,,,,,-81.5973698,30.2362698,POINT (-81.5973698 30.2362698)
,69,2822774076,switch,,,,-81.5969239,30.2364088,POINT (-81.59692389999999 30.2364088)
,70,2822774077,switch,,,,-81.5966413,30.2365303,POINT (-81.5966413 30.2365303)
,71,2822774078,,,,,-81.5964562,30.2365788,POINT (-81.59645620000001 30.2365788)
,72,2822774079,switch,,,,-81.5965561,30.2366136,POINT (-81.5965561 30.2366136)
,73,2822774080,,,,,-81.5963379,30.2366145,POINT (-81.59633789999999 30.2366145)
,74,2822774081,buffer_stop,,,,-81.5953073,30.2370591,POINT (-81.5953073 30.2370591)
,75,2822774082,buffer_stop,,,,-81.5953362,30.2370912,POINT (-81.59533620000001 30.2370912)
,76,2822774083,buffer_stop,,,,-81.5953871,30.2371114,POINT (-81.5953871 30.2371114)
,77,2822778510,,,,,-81.6002836,30.2412668,POINT (-81.6002836 30.2412668)
,78,2822778511,,,,,-81.6005959,30.2412694,POINT (-81.6005959 30.2412694)
,79,2822778512,,,,,-81.5999528,30.2412736,POINT (-81.5999528 30.2412736)
,80,2822778513,,,,,-81.6007963,30.2412845,POINT (-81.6007963 30.2412845)
,81,2822778514,,,,,-81.599837,30.2412853,POINT (-81.59983699999999 30.2412853)
,82,2822778515,,,,,-81.6009403,30.2413063,POINT (-81.6009403 30.2413063)
,83,2822778516,,,,,-81.5996176,30.2413355,POINT (-81.5996176 30.2413355)
,84,2822778517,switch,,,,-81.6012607,30.2413712,POINT (-81.6012607 30.2413712)
,85,2822778518,buffer_stop,,,,-81.5986463,30.2418276,POINT (-81.5986463 30.2418276)
,86,2822779475,,,,,-81.6010799,30.2407849,POINT (-81.6010799 30.2407849)
,87,2822779477,,,,,-81.6014318,30.2412152,POINT (-81.6014318 30.2412152)
,88,2822779478,,,,,-81.6015402,30.2413303,POINT (-81.6015402 30.2413303)
,89,2822779479,,,,,-81.6017341,30.2415047,POINT (-81.6017341 30.2415047)
,90,2822779480,level_crossing,,,,-81.6018588,30.2415998,POINT (-81.6018588 30.2415998)
,91,2822798027,switch,,,,-81.5919611,30.2254112,POINT (-81.59196110000001 30.2254112)
,92,2822798028,switch,,,,-81.5921291,30.2257279,POINT (-81.59212909999999 30.2257279)
,93,2822798029,switch,,,,-81.5923065,30.226071,POINT (-81.59230650000001 30.226071)
,94,2822798030,switch,,,,-81.5924357,30.2263198,POINT (-81.5924357 30.2263198)
,95,2822798031,switch,,,,-81.5925742,30.2265839,POINT (-81.5925742 30.2265839)
,96,2822798032,switch,,,,-81.5927082,30.226841,POINT (-81.5927082 30.226841)
,97,2822798033,switch,,,,-81.5928461,30.227108,POINT (-81.5928461 30.227108)
,98,2822798036,,,,,-81.593137,30.2272569,POINT (-81.593137 30.2272569)
,99,2822798037,,,,,-81.5930971,30.2272781,POINT (-81.59309709999999 30.2272781)
,100,2822798038,switch,,,,-81.5929848,30.2273738,POINT (-81.5929848 30.2273738)
,101,2822798039,switch,,,,-81.5931165,30.2276274,POINT (-81.59311649999999 30.2276274)
,102,2822798040,,,,,-81.5933249,30.2280102,POINT (-81.5933249 30.2280102)
,103,2822798041,,,,,-81.5956604,30.2306557,POINT (-81.5956604 30.2306557)
,104,2822798042,,,,,-81.5956204,30.2306768,POINT (-81.5956204 30.2306768)
,105,2822798043,,,,,-81.5955805,30.2306978,POINT (-81.5955805 30.2306978)
,106,2822798044,,,,,-81.5955406,30.2307189,POINT (-81.59554060000001 30.2307189)
,107,2822798045,,,,,-81.5958819,30.2316655,POINT (-81.59588189999999 30.2316655)
,108,2822798049,,,,,-81.5985222,30.2353896,POINT (-81.59852220000001 30.2353896)
,109,2822798055,,,,,-81.5992125,30.2363597,POINT (-81.59921249999999 30.2363597)
,110,2822798056,,,,,-81.5992923,30.2364538,POINT (-81.5992923 30.2364538)
,111,2822798058,switch,,,,-81.5994249,30.2365864,POINT (-81.5994249 30.2365864)
,112,2822798060,switch,,,,-81.5996101,30.2368485,POINT (-81.59961010000001 30.2368485)
,113,2822802673,buffer_stop,,,,-81.590619,30.2232538,POINT (-81.590619 30.2232538)
,114,2822802674,,,,,-81.5907894,30.2234599,POINT (-81.59078940000001 30.2234599)
,115,2822802675,,,,,-81.5908511,30.2235458,POINT (-81.59085109999999 30.2235458)
,116,2822802676,switch,,,,-81.5912557,30.2240492,POINT (-81.5912557 30.2240492)
,117,2822802677,,,,,-81.5912664,30.2242866,POINT (-81.59126639999999 30.2242866)
,118,2822802678,,,,,-81.5913932,30.224481,POINT (-81.5913932 30.224481)
,119,2822802679,switch,,,,-81.5917243,30.2249553,POINT (-81.5917243 30.2249553)
,120,2822807714,switch,,,,-81.6017658,30.2399807,POINT (-81.6017658 30.2399807)
,121,2822807715,switch,,,,-81.6018209,30.2401068,POINT (-81.60182090000001 30.2401068)
,122,2822807716,,,,,-81.6019447,30.2402409,POINT (-81.6019447 30.2402409)
,123,2822807718,,,,,-81.6029342,30.2415514,POINT (-81.60293420000001 30.2415514)
,124,2822807719,,,,,-81.6030162,30.2418382,POINT (-81.6030162 30.2418382)
,125,2822807720,,,,,-81.6031704,30.2419723,POINT (-81.6031704 30.2419723)
,126,2822807721,,,,,-81.6026697,30.2421825,POINT (-81.60266970000001 30.2421825)
,127,2822807722,,,,,-81.6033933,30.2423454,POINT (-81.60339329999999 30.2423454)
,128,2822807723,switch,,,,-81.6035931,30.2425054,POINT (-81.6035931 30.2425054)
,129,2822808102,switch,,,,-81.605198,30.2462579,POINT (-81.605198 30.2462579)
,130,2822808104,,,,,-81.6055725,30.2467944,POINT (-81.60557249999999 30.2467944)
,131,2822808106,,,,,-81.6058228,30.2471001,POINT (-81.6058228 30.2471001)
,132,2822808107,switch,,,,-81.6061661,30.2473097,POINT (-81.6061661 30.2473097)
,133,2822808108,buffer_stop,,,,-81.6061259,30.2474106,POINT (-81.60612589999999 30.2474106)
,134,2822820721,,,,,-81.5993931,30.2369631,POINT (-81.5993931 30.2369631)
,135,2822820722,switch,,,,-81.5997823,30.2370935,POINT (-81.5997823 30.2370935)
,136,2822820723,,,,,-81.5996353,30.2373046,POINT (-81.5996353 30.2373046)
,137,2822820724,,,,,-81.5999969,30.2373293,POINT (-81.59999689999999 30.2373293)
,138,2822820726,,,,,-81.599811,30.2374575,POINT (-81.599811 30.2374575)
,139,2822820728,,,,,-81.6001158,30.2376828,POINT (-81.6001158 30.2376828)
,140,2822820730,,,,,-81.600189,30.2377587,POINT (-81.600189 30.2377587)
,141,2822820735,,,,,-81.5990817,30.2385419,POINT (-81.5990817 30.2385419)
,142,2822820736,,,,,-81.5989246,30.2385557,POINT (-81.5989246 30.2385557)
,143,2822820737,,,,,-81.5993904,30.2385603,POINT (-81.5993904 30.2385603)
,144,2822820738,,,,,-81.5995022,30.2385925,POINT (-81.5995022 30.2385925)
,145,2822820739,,,,,-81.5987543,30.2385994,POINT (-81.5987543 30.2385994)
,146,2822820740,,,,,-81.5997284,30.2386845,POINT (-81.5997284 30.2386845)
,147,2822820741,,,,,-81.5998429,30.2387557,POINT (-81.5998429 30.2387557)
,148,2822820742,switch,,,,-81.598358,30.2387625,POINT (-81.598358 30.2387625)
,149,2822820743,,,,,-81.5999307,30.2388247,POINT (-81.5999307 30.2388247)
,150,2822820744,switch,,,,-81.6000453,30.2389483,POINT (-81.6000453 30.2389483)
,151,2822820745,switch,,,,-81.600258,30.2391613,POINT (-81.600258 30.2391613)
,152,2822820746,,,,,-81.6004153,30.2392249,POINT (-81.60041529999999 30.2392249)
,153,2822820747,,,,,-81.6003446,30.2392434,POINT (-81.6003446 30.2392434)
,154,2822820748,switch,,,,-81.6006538,30.2395589,POINT (-81.6006538 30.2395589)
,155,2822820749,,,,,-81.6005616,30.2396727,POINT (-81.60056160000001 30.2396727)
,156,2822820750,,,,,-81.6010061,30.2402085,POINT (-81.60100610000001 30.2402085)
,157,2822820752,,,,,-81.6011228,30.2403619,POINT (-81.6011228 30.2403619)
,158,2822820753,,,,,-81.6012939,30.240516,POINT (-81.6012939 30.240516)
,159,2822820754,,,,,-81.6015179,30.2406775,POINT (-81.6015179 30.2406775)
,160,2822820755,,,,,-81.6016082,30.2407596,POINT (-81.6016082 30.2407596)
,161,2822820756,switch,,,,-81.6017642,30.2409261,POINT (-81.60176420000001 30.2409261)
,162,2822820758,switch,,,,-81.6026455,30.2413013,POINT (-81.60264549999999 30.2413013)
,163,2822820759,,,,,-81.6027446,30.241515,POINT (-81.60274459999999 30.241515)
,164,2822820760,,,,,-81.603042,30.2419589,POINT (-81.603042 30.2419589)
,165,2822820761,switch,,,,-81.6022942,30.2419968,POINT (-81.6022942 30.2419968)
,166,2822820762,,,,,-81.6030909,30.2420694,POINT (-81.6030909 30.2420694)
,167,2822820763,switch,,,,-81.6026556,30.2423896,POINT (-81.60265560000001 30.2423896)
,168,2822820764,,,,,-81.6026728,30.2425594,POINT (-81.60267279999999 30.2425594)
,169,2822820765,,,,,-81.6034052,30.2429604,POINT (-81.6034052 30.2429604)
,170,2822820766,switch,,,,-81.6036517,30.2430566,POINT (-81.6036517 30.2430566)
,171,2822820767,,,,,-81.6037122,30.243335,POINT (-81.6037122 30.243335)
,172,2822820768,,,,,-81.603788,30.243527,POINT (-81.60378799999999 30.243527)
,173,2822820769,,,,,-81.6035817,30.243693,POINT (-81.60358170000001 30.243693)
,174,2822820770,buffer_stop,,,,-81.6039198,30.2437949,POINT (-81.6039198 30.2437949)
,175,2822820771,,,,,-81.6038249,30.2438067,POINT (-81.60382490000001 30.2438067)
,176,2822820772,switch,,,,-81.6039131,30.2442564,POINT (-81.6039131 30.2442564)
,177,2822820773,,,,,-81.6043165,30.2448233,POINT (-81.6043165 30.2448233)
,178,2822820774,,,,,-81.6045178,30.2450396,POINT (-81.6045178 30.2450396)
,179,2822820775,,,,,-81.6043955,30.2451209,POINT (-81.6043955 30.2451209)
,180,2822820776,,,,,-81.6045762,30.24529,POINT (-81.6045762 30.24529)
,181,2822820777,switch,,,,-81.6048096,30.2455989,POINT (-81.6048096 30.2455989)
,182,2822820778,switch,,,,-81.6050298,30.2460197,POINT (-81.6050298 30.2460197)
,183,2822820779,,,,,-81.6053253,30.2462655,POINT (-81.6053253 30.2462655)
,184,2822820780,,,,,-81.6054777,30.2464573,POINT (-81.60547769999999 30.2464573)
,185,2822820781,,,,,-81.6055567,30.2464964,POINT (-81.60555669999999 30.2464964)
,186,2822820782,switch,,,,-81.6056329,30.2466601,POINT (-81.6056329 30.2466601)
,187,2822820783,switch,,,,-81.6058196,30.2469367,POINT (-81.6058196 30.2469367)
,188,2822820784,switch,,,,-81.6063517,30.2475685,POINT (-81.6063517 30.2475685)
,189,2822820785,switch,,,,-81.6065888,30.247818,POINT (-81.6065888 30.247818)
,190,2822820786,switch,,,,-81.6065708,30.2478777,POINT (-81.6065708 30.2478777)
,191,2822820787,,,,,-81.6066979,30.2481292,POINT (-81.6066979 30.2481292)
,192,2822820788,switch,,,,-81.6073045,30.2485107,POINT (-81.6073045 30.2485107)
,193,2822820789,,,,,-81.6075042,30.2487624,POINT (-81.60750419999999 30.2487624)
,194,2822820790,,,,,-81.6070519,30.2489661,POINT (-81.6070519 30.2489661)
,195,2822820791,,,,,-81.6071158,30.249088,POINT (-81.6071158 30.249088)
,196,2822820792,,,,,-81.6081696,30.2492257,POINT (-81.6081696 30.2492257)
,197,2822820793,,,,,-81.6096468,30.251779,POINT (-81.60964679999999 30.251779)
,198,2822820794,,,,,-81.6093543,30.2518057,POINT (-81.60935430000001 30.2518057)
,199,2822820795,,,,,-81.6091919,30.2520436,POINT (-81.6091919 30.2520436)
,200,2822820796,,,,,-81.6119092,30.2542483,POINT (-81.6119092 30.2542483)
,201,2822820797,,,,,-81.6128993,30.2553151,POINT (-81.6128993 30.2553151)
,202,2822820798,,,,,-81.6133611,30.2558531,POINT (-81.61336110000001 30.2558531)
,203,2822820799,switch,,,,-81.6135638,30.2561295,POINT (-81.61356379999999 30.2561295)
,204,2822828905,switch,,,,-81.5995876,30.2376952,POINT (-81.59958760000001 30.2376952)
,205,2822828906,switch,,,,-81.599732,30.237997,POINT (-81.599732 30.237997)
,206,2822828907,,,,,-81.6000602,30.2384057,POINT (-81.6000602 30.2384057)
,207,2822828908,switch,,,,-81.5998994,30.2383505,POINT (-81.5998994 30.2383505)
,208,2822828909,,,,,-81.6000495,30.2386611,POINT (-81.6000495 30.2386611)
,209,2822828910,,,,,-81.6008186,30.2396798,POINT (-81.6008186 30.2396798)
,210,2822828911,,,,,-81.6009916,30.2398178,POINT (-81.6009916 30.2398178)
,211,2822828912,,,,,-81.600977,30.2398879,POINT (-81.600977 30.2398879)
,212,2822828913,switch,,,,-81.6012062,30.2401271,POINT (-81.60120619999999 30.2401271)
,213,2822828914,,,,,-81.6014532,30.2403719,POINT (-81.60145319999999 30.2403719)
,214,2822828915,switch,,,,-81.6014581,30.2404904,POINT (-81.6014581 30.2404904)
,215,2822828916,switch,,,,-81.6016274,30.2407216,POINT (-81.6016274 30.2407216)
,216,2822828917,,,,,-81.602309,30.2418468,POINT (-81.60230900000001 30.2418468)
,217,2822834862,,,,,-81.6022981,30.2401295,POINT (-81.6022981 30.2401295)
,218,2822834863,,,,,-81.6026242,30.2409447,POINT (-81.60262419999999 30.2409447)
,219,2822834864,switch,,,,-81.6029028,30.2408796,POINT (-81.6029028 30.2408796)
,220,2822834865,,,,,-81.6027239,30.2410959,POINT (-81.6027239 30.2410959)
,221,2822834866,switch,,,,-81.6030059,30.2414827,POINT (-81.6030059 30.2414827)
,222,2822834868,switch,,,,-81.6031717,30.2413959,POINT (-81.6031717 30.2413959)
,223,2822834869,,,,,-81.603085,30.2415374,POINT (-81.60308499999999 30.2415374)
,224,2822834871,,,,,-81.6031559,30.2417723,POINT (-81.6031559 30.2417723)
,225,2822834872,switch,,,,-81.6033213,30.2416825,POINT (-81.6033213 30.2416825)
,226,2822834874,switch,,,,-81.603396,30.2421298,POINT (-81.603396 30.2421298)
,227,2822834875,switch,,,,-81.6036093,30.2422447,POINT (-81.6036093 30.2422447)
,228,2822834882,switch,,,,-81.6043493,30.2436589,POINT (-81.6043493 30.2436589)
,229,2822834883,switch,,,,-81.6044965,30.2439396,POINT (-81.6044965 30.2439396)
,230,2822834884,,,,,-81.6058644,30.2465531,POINT (-81.6058644 30.2465531)
,231,2822834885,,,,,-81.6058385,30.2468297,POINT (-81.6058385 30.2468297)
,232,2822834886,,,,,-81.6061452,30.2471049,POINT (-81.6061452 30.2471049)
,233,2822834887,,,,,-81.6063555,30.2474728,POINT (-81.60635550000001 30.2474728)
,234,2822869484,switch,,,,-81.6030375,30.2411415,POINT (-81.6030375 30.2411415)
,235,2822869490,switch,,,,-81.6037635,30.2425333,POINT (-81.6037635 30.2425333)
,236,2822869493,switch,,,,-81.6039083,30.242813,POINT (-81.6039083 30.242813)
,237,2822869494,switch,,,,-81.604057,30.2430961,POINT (-81.604057 30.2430961)
,238,2822869495,switch,,,,-81.6042031,30.2433762,POINT (-81.60420310000001 30.2433762)
,239,2822869496,switch,,,,-81.6046444,30.244223,POINT (-81.6046444 30.244223)
,240,2822869497,switch,,,,-81.6047919,30.2445076,POINT (-81.6047919 30.2445076)
,241,2822869498,switch,,,,-81.6049388,30.2447856,POINT (-81.6049388 30.2447856)
,242,2822869499,switch,,,,-81.6050845,30.2450701,POINT (-81.6050845 30.2450701)
,243,2822869500,,,,,-81.6061599,30.2466014,POINT (-81.60615989999999 30.2466014)
,244,2822870601,,,,,-81.6064704,30.2470616,POINT (-81.60647040000001 30.2470616)
,245,2822870602,,,,,-81.6066172,30.2472404,POINT (-81.6066172 30.2472404)
,246,2822870603,switch,,,,-81.6067328,30.2473643,POINT (-81.6067328 30.2473643)
,247,2822870604,switch,,,,-81.6069687,30.2476172,POINT (-81.6069687 30.2476172)
,248,2822870605,switch,,,,-81.6071575,30.2478197,POINT (-81.6071575 30.2478197)
,249,2822870607,switch,,,,-81.6074021,30.2480847,POINT (-81.6074021 30.2480847)
,250,2822870608,switch,,,,-81.60764,30.2483506,POINT (-81.60764 30.2483506)
,251,2822870619,switch,,,,-81.6079123,30.2486477,POINT (-81.6079123 30.2486477)
,252,2822873233,switch,,,,-81.6080926,30.2488427,POINT (-81.60809260000001 30.2488427)
,253,2822873234,switch,,,,-81.6083128,30.249081,POINT (-81.60831279999999 30.249081)
,254,2822873235,switch,,,,-81.6086141,30.2493886,POINT (-81.6086141 30.2493886)
,255,2822873236,switch,,,,-81.608796,30.2495843,POINT (-81.608796 30.2495843)
,256,2822873237,switch,,,,-81.6089963,30.2498126,POINT (-81.6089963 30.2498126)
,257,2822873238,switch,,,,-81.6091879,30.2500107,POINT (-81.60918789999999 30.2500107)
,258,2822882194,switch,,,,-81.6034663,30.2419639,POINT (-81.60346629999999 30.2419639)
,259,2822882603,switch,,,,-81.6146628,30.2576952,POINT (-81.6146628 30.2576952)
,260,2822893270,,,,,-81.6083792,30.2494504,POINT (-81.6083792 30.2494504)
,261,2822893271,switch,,,,-81.6086592,30.2497505,POINT (-81.60865920000001 30.2497505)
,262,2822893272,,,,,-81.6093106,30.2506658,POINT (-81.6093106 30.2506658)
,263,2822893273,,,,,-81.6096117,30.2510921,POINT (-81.6096117 30.2510921)
,264,2822893274,,,,,-81.6096663,30.2512575,POINT (-81.6096663 30.2512575)
,265,2822893275,,,,,-81.6098828,30.251457,POINT (-81.60988279999999 30.251457)
,266,2822893276,,,,,-81.6100168,30.251615,POINT (-81.6100168 30.251615)
,267,2822893277,,,,,-81.6099406,30.2516279,POINT (-81.6099406 30.2516279)
,268,2822893278,,,,,-81.609443,30.2519341,POINT (-81.609443 30.2519341)
,269,2822893279,,,,,-81.6096035,30.2521151,POINT (-81.60960350000001 30.2521151)
,270,2822893280,,,,,-81.6093181,30.252196,POINT (-81.6093181 30.252196)
,271,2822893281,,,,,-81.6105601,30.2522883,POINT (-81.6105601 30.2522883)
,272,2822893282,,,,,-81.6116904,30.2534389,POINT (-81.6116904 30.2534389)
,273,2822893283,,,,,-81.6116589,30.253492,POINT (-81.61165889999999 30.253492)
,274,2822893284,,,,,-81.6105755,30.2535748,POINT (-81.6105755 30.2535748)
,275,2822893289,,,,,-81.6129117,30.255708,POINT (-81.6129117 30.255708)
,276,2822893290,,,,,-81.6127023,30.2557855,POINT (-81.6127023 30.2557855)
,277,2822893291,,,,,-81.6129609,30.2560705,POINT (-81.6129609 30.2560705)
,278,2822893292,,,,,-81.6136565,30.2567291,POINT (-81.6136565 30.2567291)
,279,2822893293,,,,,-81.6138512,30.2567647,POINT (-81.6138512 30.2567647)
,280,2822893295,buffer_stop,,,,-81.6139874,30.2572496,POINT (-81.6139874 30.2572496)
,281,2822893296,switch,,,,-81.6142958,30.2572985,POINT (-81.61429579999999 30.2572985)
,282,2822893297,buffer_stop,,,,-81.6148008,30.2582218,POINT (-81.6148008 30.2582218)
,283,2822893298,,,,,-81.6151602,30.2586085,POINT (-81.61516020000001 30.2586085)
,284,2822893299,,,,,-81.6153966,30.2589326,POINT (-81.6153966 30.2589326)
,285,2822893300,,,,,-81.6155133,30.2590606,POINT (-81.6155133 30.2590606)
,286,2822893501,switch,,,,-81.6161782,30.2596275,POINT (-81.61617819999999 30.2596275)
,287,2822900302,level_crossing,,,,-81.6021028,30.2414681,POINT (-81.6021028 30.2414681)
,288,2822900303,level_crossing,,,,-81.6018326,30.2416136,POINT (-81.60183259999999 30.2416136)
,289,4075876992,,,,,-81.5906679,30.222901,POINT (-81.5906679 30.222901)
,290,4075877006,,,,,-81.5914873,30.2241328,POINT (-81.5914873 30.2241328)
,291,4075877012,,,,,-81.5909939,30.2235606,POINT (-81.5909939 30.2235606)
,292,4075877019,,,,,-81.590688,30.2230957,POINT (-81.590688 30.2230957)
,293,4075877030,,,,,-81.5910917,30.2237411,POINT (-81.59109170000001 30.2237411)
,294,4075877045,,,,,-81.5908771,30.2233645,POINT (-81.5908771 30.2233645)
,295,4075877067,,,,,-81.5905312,30.2228317,POINT (-81.5905312 30.2228317)
,296,4075877088,,,,,-81.5908423,30.2232234,POINT (-81.59084230000001 30.2232234)
,297,4076119407,,,,,-81.590967,30.2233311,POINT (-81.59096700000001 30.2233311)
,298,6839650381,level_crossing,,,,-81.6015971,30.2413815,POINT (-81.60159710000001 30.2413815)
,299,6839701988,level_crossing,,,,-81.601155,30.2403928,POINT (-81.60115500000001 30.2403928)
,300,6839701989,level_crossing,,,,-81.6013123,30.2403249,POINT (-81.6013123 30.2403249)
,301,6839701990,level_crossing,,,,-81.6013378,30.2403112,POINT (-81.6013378 30.2403112)
,302,6839701991,level_crossing,,,,-81.6013919,30.2402865,POINT (-81.6013919 30.2402865)
,303,6943957858,switch,,,,-81.5980328,30.2389351,POINT (-81.5980328 30.2389351)
,304,6943957859,,,,,-81.5982494,30.2388532,POINT (-81.5982494 30.2388532)
,305,6943957860,,,,,-81.5983839,30.238809,POINT (-81.5983839 30.238809)
