name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,0,49755694,,,,,-76.99233,38.9136015,POINT (-76.99233 38.9136015)
,1,49755697,,,,,-76.9819104,38.9172071,POINT (-76.9819104 38.9172071)
,2,49792586,,,,,-76.9800696,38.9179766,POINT (-76.98006959999999 38.9179766)
,3,49792853,switch,,,,-76.9888074,38.9149396,POINT (-76.9888074 38.9149396)
,4,638929445,,,,,-76.9980131,38.913231,POINT (-76.99801309999999 38.913231)
,5,638929447,,,,,-76.9978558,38.9134093,POINT (-76.9978558 38.9134093)
,6,638929450,,,,,-76.9977143,38.9136145,POINT (-76.9977143 38.9136145)
,7,638929452,,,,,-76.9974442,38.9142534,POINT (-76.9974442 38.9142534)
,8,638929454,,,,,-76.9973947,38.9146305,POINT (-76.9973947 38.9146305)
,9,638929456,,,,,-76.9974158,38.9151019,POINT (-76.9974158 38.9151019)
,10,638929457,level_crossing,,,,-76.9976772,38.9158675,POINT (-76.9976772 38.9158675)
,11,638929475,switch,,,,-76.9967822,38.919774,POINT (-76.9967822 38.919774)
,12,638929552,,,,,-76.9967539,38.9196056,POINT (-76.9967539 38.9196056)
,13,638929553,,,,,-76.9974223,38.917744,POINT (-76.9974223 38.917744)
,14,638929556,,,,,-76.9976,38.9167291,POINT (-76.99760000000001 38.9167291)
,15,638929561,,,,,-76.997482,38.9160411,POINT (-76.99748200000001 38.9160411)
,16,638929565,,,,,-76.9972559,38.9155285,POINT (-76.9972559 38.9155285)
,17,638929569,,,,,-76.9969523,38.9150803,POINT (-76.9969523 38.9150803)
,18,638929573,,,,,-76.9967206,38.9148348,POINT (-76.9967206 38.9148348)
,19,638929577,,,,,-76.9964307,38.914578,POINT (-76.9964307 38.914578)
,20,638929580,,,,,-76.9961696,38.9143901,POINT (-76.9961696 38.9143901)
,21,638929581,,,,,-76.9959033,38.9142278,POINT (-76.99590329999999 38.9142278)
,22,638929589,,,,,-76.9956238,38.914086,POINT (-76.9956238 38.914086)
,23,638929595,,,,,-76.9953634,38.9139735,POINT (-76.9953634 38.9139735)
,24,638929599,,,,,-76.9951729,38.9139047,POINT (-76.9951729 38.9139047)
,25,638929603,,,,,-76.9944383,38.9137196,POINT (-76.9944383 38.9137196)
,26,648735097,,,,,-76.996431,38.9204517,POINT (-76.996431 38.9204517)
,27,648753392,,,,,-76.9809813,38.9174835,POINT (-76.9809813 38.9174835)
,28,648753393,,,,,-76.9803574,38.9176465,POINT (-76.9803574 38.9176465)
,29,648753394,,,,,-76.9794361,38.9178549,POINT (-76.9794361 38.9178549)
,30,648753395,,,,,-76.9790049,38.9179435,POINT (-76.97900490000001 38.9179435)
,31,660435121,,,,,-76.9923748,38.9148776,POINT (-76.99237479999999 38.9148776)
,32,660435126,,,,,-76.9918195,38.9151438,POINT (-76.99181950000001 38.9151438)
,33,660435128,,,,,-76.9913859,38.9153472,POINT (-76.9913859 38.9153472)
,34,660435130,,,,,-76.9912675,38.9153997,POINT (-76.99126750000001 38.9153997)
,35,660435131,,,,,-76.9914464,38.9153708,POINT (-76.9914464 38.9153708)
,36,660435132,,,,,-76.9909772,38.9156093,POINT (-76.9909772 38.9156093)
,37,660435133,,,,,-76.9898123,38.9160123,POINT (-76.9898123 38.9160123)
,38,660435135,,,,,-76.9905515,38.9158155,POINT (-76.9905515 38.9158155)
,39,660435136,,,,,-76.9903588,38.9159025,POINT (-76.9903588 38.9159025)
,40,660435137,,,,,-76.9901497,38.9159851,POINT (-76.9901497 38.9159851)
,41,660435140,,,,,-76.9959589,38.913602,POINT (-76.99595890000001 38.913602)
,42,660435141,,,,,-76.9962126,38.913602,POINT (-76.99621260000001 38.913602)
,43,660435143,,,,,-76.9965043,38.9135899,POINT (-76.9965043 38.9135899)
,44,660435145,,,,,-76.9966742,38.9135785,POINT (-76.9966742 38.9135785)
,45,660435146,,,,,-76.9968568,38.9135579,POINT (-76.9968568 38.9135579)
,46,660435147,,,,,-76.99702,38.9135236,POINT (-76.99702000000001 38.9135236)
,47,660435149,,,,,-76.9971437,38.9134898,POINT (-76.9971437 38.9134898)
,48,660435151,,,,,-76.9972812,38.9134383,POINT (-76.9972812 38.9134383)
,49,660435152,buffer_stop,,,,-76.9979076,38.9131337,POINT (-76.9979076 38.9131337)
,50,660435155,,,,,-76.9956599,38.9134449,POINT (-76.99565990000001 38.9134449)
,51,660435156,,,,,-76.9959043,38.9133843,POINT (-76.99590430000001 38.9133843)
,52,660435157,,,,,-76.9961726,38.9132932,POINT (-76.99617259999999 38.9132932)
,53,660435158,,,,,-76.9964057,38.913198,POINT (-76.9964057 38.913198)
,54,660435160,,,,,-76.999175,38.91186,POINT (-76.99917499999999 38.91186)
,55,660435162,,,,,-76.9993306,38.9117743,POINT (-76.99933059999999 38.9117743)
,56,660435164,,,,,-76.9994636,38.9116782,POINT (-76.9994636 38.9116782)
,57,660435165,,,,,-76.9997493,38.9114679,POINT (-76.9997493 38.9114679)
,58,660435166,,,,,-77.0000323,38.9112598,POINT (-77.0000323 38.9112598)
,59,660435168,,,,,-77.0002259,38.9111169,POINT (-77.0002259 38.9111169)
,60,660435172,,,,,-76.9994995,38.9117079,POINT (-76.9994995 38.9117079)
,61,660435173,,,,,-76.9993625,38.9118142,POINT (-76.9993625 38.9118142)
,62,660435174,,,,,-76.9992162,38.9119044,POINT (-76.99921620000001 38.9119044)
,63,660435176,,,,,-76.9978008,38.9125981,POINT (-76.99780079999999 38.9125981)
,64,660435179,,,,,-76.9978397,38.9126472,POINT (-76.9978397 38.9126472)
,65,660435182,,,,,-76.998885,38.9122056,POINT (-76.998885 38.9122056)
,66,660435183,,,,,-76.9978751,38.9126921,POINT (-76.9978751 38.9126921)
,67,660435190,,,,,-76.9965016,38.9135439,POINT (-76.9965016 38.9135439)
,68,660435191,,,,,-76.9966648,38.9135341,POINT (-76.9966648 38.9135341)
,69,660435193,,,,,-76.9968483,38.913511,POINT (-76.9968483 38.913511)
,70,660435194,,,,,-76.9970013,38.9134781,POINT (-76.99700129999999 38.9134781)
,71,660435195,,,,,-76.9971243,38.9134406,POINT (-76.9971243 38.9134406)
,72,660435197,,,,,-76.9972532,38.9133898,POINT (-76.9972532 38.9133898)
,73,663040583,,,,,-76.9993976,38.911647,POINT (-76.99939759999999 38.911647)
,74,663040584,,,,,-76.9992814,38.9117271,POINT (-76.9992814 38.9117271)
,75,663040585,,,,,-76.9991375,38.9118064,POINT (-76.9991375 38.9118064)
,76,663040586,,,,,-76.9963675,38.9131471,POINT (-76.99636750000001 38.9131471)
,77,663040645,,,,,-76.9963308,38.9130948,POINT (-76.9963308 38.9130948)
,78,663040646,,,,,-76.9961768,38.9131622,POINT (-76.9961768 38.9131622)
,79,663040647,,,,,-76.9959992,38.9132292,POINT (-76.9959992 38.9132292)
