name,link_id,osm_way_id,from_node_id,to_node_id,link_type_name,electrified,railway,frequency,highspeed,maxspeed,maxspeed_designed,passenger_lines,railway_ctcs,railway_traffic_mode,start_date,usage,voltage,gauge,service,length,geometry
,343,485450312,1154,1124,rail,,rail,,,,,,,,,,,,yard,104.85224408246908,"LINESTRING (-86.7846914 33.6011763, -86.7851673 33.6003207)"
,344,485450312,1124,408,rail,,rail,,,,,,,,,,,,yard,67.92179265066092,"LINESTRING (-86.7851673 33.6003207, -86.78548309999999 33.5997694)"
,345,485450312,408,409,rail,,rail,,,,,,,,,,,,yard,38.3670266360836,"LINESTRING (-86.78548309999999 33.5997694, -86.78560210000001 33.5994389)"
,346,485450312,409,410,rail,,rail,,,,,,,,,,,,yard,31.011134613792287,"LINESTRING (-86.78560210000001 33.5994389, -86.78568780000001 33.5991693)"
,347,485450312,410,411,rail,,rail,,,,,,,,,,,,yard,23.240982737432702,"LINESTRING (-86.78568780000001 33.5991693, -86.7857671 33.598971)"
,348,485450312,411,412,rail,,rail,,,,,,,,,,,,yard,23.691773415792824,"LINESTRING (-86.7857671 33.598971, -86.7858277 33.598764)"
,349,485450312,412,413,rail,,rail,,,,,,,,,,,,yard,21.916254140295425,"LINESTRING (-86.7858277 33.598764, -86.78587570000001 33.598571)"
,350,485450312,413,764,rail,,rail,,,,,,,,,,,,yard,44.32766387419621,"LINESTRING (-86.78587570000001 33.598571, -86.7859338 33.5981753)"
,351,485450312,764,763,rail,,rail,,,,,,,,,,,,yard,84.2192127385551,"LINESTRING (-86.7859338 33.5981753, -86.7860412 33.5974232)"
,352,485450312,763,762,rail,,rail,,,,,,,,,,,,yard,41.142506928289656,"LINESTRING (-86.7860412 33.5974232, -86.7860948 33.5970559)"
,353,485450312,762,752,rail,,rail,,,,,,,,,,,,yard,25.57717134458526,"LINESTRING (-86.7860948 33.5970559, -86.7861544 33.5968313)"
,354,485450312,752,751,rail,,rail,,,,,,,,,,,,yard,7.184612084739325,"LINESTRING (-86.7861544 33.5968313, -86.7861754 33.5967691)"
,355,485450312,751,750,rail,,rail,,,,,,,,,,,,yard,22.751823635740198,"LINESTRING (-86.7861754 33.5967691, -86.7862524 33.5965748)"
,356,485450312,750,749,rail,,rail,,,,,,,,,,,,yard,24.186104963879323,"LINESTRING (-86.7862524 33.5965748, -86.78635970000001 33.5963765)"
,357,485450312,749,748,rail,,rail,,,,,,,,,,,,yard,82.27307782446732,"LINESTRING (-86.78635970000001 33.5963765, -86.7867353 33.595706)"
,358,485450312,748,745,rail,,rail,,,,,,,,,,,,yard,158.7866608886023,"LINESTRING (-86.7867353 33.595706, -86.7874601 33.5944119)"
,359,485450312,745,737,rail,,rail,,,,,,,,,,,,yard,107.12955262090797,"LINESTRING (-86.7874601 33.5944119, -86.7879537 33.5935406)"
,360,485450312,737,736,rail,,rail,,,,,,,,,,,,yard,45.42511308247346,"LINESTRING (-86.7879537 33.5935406, -86.788173 33.5931752)"
,361,485450312,736,64,rail,,rail,,,,,,,,,,,,yard,52.507642010190736,"LINESTRING (-86.788173 33.5931752, -86.78846470000001 33.5927703)"
,362,485450312,64,61,rail,,rail,,,,,,,,,,,,yard,198.8003772005745,"LINESTRING (-86.78846470000001 33.5927703, -86.7896348 33.5912715)"
,363,485450312,61,57,rail,,rail,,,,,,,,,,,,yard,89.47488818794312,"LINESTRING (-86.7896348 33.5912715, -86.7901541 33.590593)"
,364,485450312,57,58,rail,,rail,,,,,,,,,,,,yard,41.7610654109001,"LINESTRING (-86.7901541 33.590593, -86.790397 33.5902766)"
,365,485450312,58,55,rail,,rail,,,,,,,,,,,,yard,40.53498519504498,"LINESTRING (-86.790397 33.5902766, -86.7906326 33.5899694)"
,366,485450313,411,416,rail,,rail,,,,,,,,,,,,yard,42.288826453714606,"LINESTRING (-86.7857671 33.598971, -86.78582350000001 33.5985936)"
,367,485450313,416,767,rail,,rail,,,,,,,,,,,,yard,46.808353092085795,"LINESTRING (-86.78582350000001 33.5985936, -86.78588019999999 33.5981753)"
,368,485450313,767,766,rail,,rail,,,,,,,,,,,,yard,80.14515626441563,"LINESTRING (-86.78588019999999 33.5981753, -86.7859875 33.5974601)"
,369,485450313,766,765,rail,,rail,,,,,,,,,,,,yard,38.95001742506237,"LINESTRING (-86.7859875 33.5974601, -86.78603649999999 33.5971122)"
,370,485450313,765,755,rail,,rail,,,,,,,,,,,,yard,30.353867850479368,"LINESTRING (-86.78603649999999 33.5971122, -86.786103 33.5968449)"
,371,485450313,755,754,rail,,rail,,,,,,,,,,,,yard,28.293779020501255,"LINESTRING (-86.786103 33.5968449, -86.78619399999999 33.596602)"
,372,485450313,754,753,rail,,rail,,,,,,,,,,,,yard,28.866643854886043,"LINESTRING (-86.78619399999999 33.596602, -86.78631540000001 33.5963629)"
,373,485450313,753,747,rail,,rail,,,,,,,,,,,,yard,112.81639464661824,"LINESTRING (-86.78631540000001 33.5963629, -86.78683100000001 33.5954437)"
,374,485450313,747,741,rail,,rail,,,,,,,,,,,,yard,166.8903308196446,"LINESTRING (-86.78683100000001 33.5954437, -86.7875947 33.5940843)"
,375,485450313,741,740,rail,,rail,,,,,,,,,,,,yard,82.29623670775163,"LINESTRING (-86.7875947 33.5940843, -86.7879657 33.5934118)"
,376,485450313,740,739,rail,,rail,,,,,,,,,,,,yard,24.44979912991153,"LINESTRING (-86.7879657 33.5934118, -86.78807999999999 33.5932136)"
,377,485450313,739,65,rail,,rail,,,,,,,,,,,,yard,58.414898257993634,"LINESTRING (-86.78807999999999 33.5932136, -86.7884078 33.5927648)"
,378,485450313,65,62,rail,,rail,,,,,,,,,,,,yard,195.52878511170698,"LINESTRING (-86.7884078 33.5927648, -86.78955759999999 33.5912901)"
,379,485450313,62,59,rail,,rail,,,,,,,,,,,,yard,94.42328140246447,"LINESTRING (-86.78955759999999 33.5912901, -86.7901122 33.5905776)"
,380,485450313,59,60,rail,,rail,,,,,,,,,,,,yard,39.48342571906492,"LINESTRING (-86.7901122 33.5905776, -86.7903364 33.5902756)"
,381,485450321,73,74,rail,,rail,,,,,,,,,,,,yard,31.84361963591463,"LINESTRING (-86.79061799999999 33.5879115, -86.79077770000001 33.5881651)"
,382,485450328,87,93,rail,,rail,,,,,,,,,,,,yard,48.41533837816825,"LINESTRING (-86.7911477 33.5896782, -86.7910238 33.5901012)"
,383,485450328,93,94,rail,,rail,,,,,,,,,,,,yard,26.468838016087872,"LINESTRING (-86.7910238 33.5901012, -86.7909588 33.590333)"
,384,485450328,94,95,rail,,rail,,,,,,,,,,,,yard,20.548773512327536,"LINESTRING (-86.7909588 33.590333, -86.7908979 33.5905107)"
,385,485450328,95,96,rail,,rail,,,,,,,,,,,,yard,43.70866681180053,"LINESTRING (-86.7908979 33.5905107, -86.79070489999999 33.5908694)"
,386,485450328,96,98,rail,,rail,,,,,,,,,,,,yard,119.77314163510785,"LINESTRING (-86.79070489999999 33.5908694, -86.79015990000001 33.5918462)"
,387,485450328,98,595,rail,,rail,,,,,,,,,,,,yard,18.007385370731832,"LINESTRING (-86.79015990000001 33.5918462, -86.7900983 33.5919998)"
,388,485450328,595,596,rail,,rail,,,,,,,,,,,,yard,16.3599812260509,"LINESTRING (-86.7900983 33.5919998, -86.79006149999999 33.5921437)"
,389,485450328,596,597,rail,,rail,,,,,,,,,,,,yard,22.115780451192492,"LINESTRING (-86.79006149999999 33.5921437, -86.7900416 33.5923419)"
,390,485450328,597,594,rail,,rail,,,,,,,,,,,,yard,80.97910910834804,"LINESTRING (-86.7900416 33.5923419, -86.7900016 33.5930694)"
,391,485451032,410,414,rail,,rail,,,,,,,,,,,,yard,36.655619508589844,"LINESTRING (-86.78568780000001 33.5991693, -86.7857379 33.5988423)"
,392,485451032,414,415,rail,,rail,,,,,,,,,,,,yard,33.869572760984724,"LINESTRING (-86.7857379 33.5988423, -86.78577970000001 33.5985397)"
,393,485451032,415,761,rail,,rail,,,,,,,,,,,,yard,40.67068303050597,"LINESTRING (-86.78577970000001 33.5985397, -86.7858382 33.5981772)"
,394,485451032,761,760,rail,,rail,,,,,,,,,,,,yard,120.27190182952842,"LINESTRING (-86.7858382 33.5981772, -86.7860038 33.5971044)"
,395,485451032,760,759,rail,,rail,,,,,,,,,,,,yard,32.94919580677748,"LINESTRING (-86.7860038 33.5971044, -86.786069 33.5968131)"
,396,485451032,759,758,rail,,rail,,,,,,,,,,,,yard,22.134674463405595,"LINESTRING (-86.786069 33.5968131, -86.7861355 33.5966219)"
,397,485451032,758,757,rail,,rail,,,,,,,,,,,,yard,9.16275644043402,"LINESTRING (-86.7861355 33.5966219, -86.7861681 33.5965441)"
,398,485451032,757,756,rail,,rail,,,,,,,,,,,,yard,32.377781731644525,"LINESTRING (-86.7861681 33.5965441, -86.7863084 33.5962774)"
,399,485451032,756,746,rail,,rail,,,,,,,,,,,,yard,102.78760681970311,"LINESTRING (-86.7863084 33.5962774, -86.7867727 33.5954378)"
,400,485451032,746,744,rail,,rail,,,,,,,,,,,,yard,164.9289842200822,"LINESTRING (-86.7867727 33.5954378, -86.78753639999999 33.5940979)"
,401,485451032,744,743,rail,,rail,,,,,,,,,,,,yard,50.49411972797377,"LINESTRING (-86.78753639999999 33.5940979, -86.7877604 33.5936839)"
,402,485451032,743,742,rail,,rail,,,,,,,,,,,,yard,50.85416775139356,"LINESTRING (-86.7877604 33.5936839, -86.7879937 33.5932699)"
,403,485451032,742,63,rail,,rail,,,,,,,,,,,,yard,64.82060781169032,"LINESTRING (-86.7879937 33.5932699, -86.78835429999999 33.5927703)"
,404,485451032,63,53,rail,,rail,,,,,,,,,,,,yard,245.15827699845912,"LINESTRING (-86.78835429999999 33.5927703, -86.78978909999999 33.5909176)"
,405,485451032,53,52,rail,,rail,,,,,,,,,,,,yard,61.05053028503298,"LINESTRING (-86.78978909999999 33.5909176, -86.7901578 33.5904625)"
,406,485451032,52,60,rail,,rail,,,,,,,,,,,,yard,26.56279251034641,"LINESTRING (-86.7901578 33.5904625, -86.7903364 33.5902756)"
,407,485451032,60,54,rail,,rail,,,,,,,,,,,,yard,8.46746646376632,"LINESTRING (-86.7903364 33.5902756, -86.79039330000001 33.590216)"
,408,485451032,54,55,rail,,rail,,,,,,,,,,,,yard,35.25920354939471,"LINESTRING (-86.79039330000001 33.590216, -86.7906326 33.5899694)"
,409,485451032,55,56,rail,,rail,,,,,,,,,,,,yard,23.86327837752367,"LINESTRING (-86.7906326 33.5899694, -86.7907695 33.5897876)"
,410,485451032,56,66,rail,,rail,,,,,,,,,,,,yard,20.31252716681878,"LINESTRING (-86.7907695 33.5897876, -86.7908764 33.5896281)"
,411,485451032,66,67,rail,,rail,,,,,,,,,,,,yard,24.158444913364594,"LINESTRING (-86.7908764 33.5896281, -86.7909638 33.5894234)"
,412,485451032,67,68,rail,,rail,,,,,,,,,,,,yard,26.26215282530416,"LINESTRING (-86.7909638 33.5894234, -86.7910064 33.5891899)"
,413,485451032,68,69,rail,,rail,,,,,,,,,,,,yard,18.448168527548344,"LINESTRING (-86.7910064 33.5891899, -86.7910084 33.589024)"
,414,485451032,69,70,rail,,rail,,,,,,,,,,,,yard,20.796215324886447,"LINESTRING (-86.7910084 33.589024, -86.7909861 33.5888379)"
,415,485451032,70,71,rail,,rail,,,,,,,,,,,,yard,13.046563797475114,"LINESTRING (-86.7909861 33.5888379, -86.7909495 33.5887246)"
,416,485451032,71,73,rail,,rail,,,,,,,,,,,,yard,95.4847136816685,"LINESTRING (-86.7909495 33.5887246, -86.79061799999999 33.5879115)"
,417,485451032,73,72,rail,,rail,,,,,,,,,,,,yard,9.239420428177107,"LINESTRING (-86.79061799999999 33.5879115, -86.790586 33.5878328)"
,418,485451032,72,99,rail,,rail,,,,,,,,,,,,yard,8.556678939073038,"LINESTRING (-86.790586 33.5878328, -86.7905547 33.5877604)"
,434,485451037,824,833,rail,,rail,,,,,,,,,,,,yard,26.380321679344693,"LINESTRING (-86.78302239999999 33.6039433, -86.78319329999999 33.6037535)"
,435,485451037,833,834,rail,,rail,,,,,,,,,,,,yard,27.07824360358872,"LINESTRING (-86.78319329999999 33.6037535, -86.7833548 33.6035505)"
,436,485451037,834,835,rail,,rail,,,,,,,,,,,,yard,29.96462795624431,"LINESTRING (-86.7833548 33.6035505, -86.7835194 33.6033185)"
,437,485451037,835,836,rail,,rail,,,,,,,,,,,,yard,59.17618822553812,"LINESTRING (-86.7835194 33.6033185, -86.7838141 33.6028463)"
,438,485451037,836,837,rail,,rail,,,,,,,,,,,,yard,34.783595199600775,"LINESTRING (-86.7838141 33.6028463, -86.7839774 33.6025646)"
,439,485451037,837,822,rail,,rail,,,,,,,,,,,,yard,55.6147127371678,"LINESTRING (-86.7839774 33.6025646, -86.78423549999999 33.602113)"
,440,485451037,822,855,rail,,rail,,,,,,,,,,,,yard,105.653892491275,"LINESTRING (-86.78423549999999 33.602113, -86.78472840000001 33.6012561)"
,441,485451037,855,821,rail,,rail,,,,,,,,,,,,yard,12.132478653124428,"LINESTRING (-86.78472840000001 33.6012561, -86.784785 33.6011577)"
,442,485451037,821,823,rail,,rail,,,,,,,,,,,,yard,31.20422632055923,"LINESTRING (-86.784785 33.6011577, -86.78492540000001 33.6009026)"
,443,485451037,823,466,rail,,rail,,,,,,,,,,,,yard,18.470320414898175,"LINESTRING (-86.78492540000001 33.6009026, -86.7850085 33.6007516)"
,444,485451037,466,817,rail,,rail,,,,,,,,,,,,yard,75.22718374032996,"LINESTRING (-86.7850085 33.6007516, -86.78534670000001 33.6001365)"
,445,485451037,817,465,rail,,rail,,,,,,,,,,,,yard,10.711045180052201,"LINESTRING (-86.78534670000001 33.6001365, -86.78539480000001 33.6000489)"
,446,485451037,465,460,rail,,rail,,,,,,,,,,,,yard,51.141122452688435,"LINESTRING (-86.78539480000001 33.6000489, -86.78563080000001 33.5996331)"
,447,485451037,460,461,rail,,rail,,,,,,,,,,,,yard,27.590188200749665,"LINESTRING (-86.78563080000001 33.5996331, -86.7857624 33.5994105)"
,448,485451037,461,462,rail,,rail,,,,,,,,,,,,yard,29.027059199788738,"LINESTRING (-86.7857624 33.5994105, -86.7859294 33.5991896)"
,449,485451037,462,463,rail,,rail,,,,,,,,,,,,yard,23.07381075586539,"LINESTRING (-86.7859294 33.5991896, -86.7860714 33.5990191)"
,450,485451037,463,452,rail,,rail,,,,,,,,,,,,yard,6.374923940875351,"LINESTRING (-86.7860714 33.5990191, -86.7861145 33.5989744)"
,451,485451037,452,451,rail,,rail,,,,,,,,,,,,yard,19.319598195387147,"LINESTRING (-86.7861145 33.5989744, -86.7862545 33.5988456)"
,452,485451037,451,480,rail,,rail,,,,,,,,,,,,yard,10.187176040081741,"LINESTRING (-86.7862545 33.5988456, -86.78632899999999 33.5987782)"
,453,485451037,480,486,rail,,rail,,,,,,,,,,,,yard,30.24738593965284,"LINESTRING (-86.78632899999999 33.5987782, -86.7865501 33.598578)"
,454,485451037,486,450,rail,,rail,,,,,,,,,,,,yard,15.5503638733058,"LINESTRING (-86.7865501 33.598578, -86.7866638 33.5984751)"
