name,link_id,osm_way_id,from_node_id,to_node_id,link_type_name,electrified,railway,frequency,highspeed,maxspeed,maxspeed_designed,passenger_lines,railway_ctcs,railway_traffic_mode,start_date,usage,voltage,gauge,service,length,geometry
,0,17601443,135,149,rail,no,rail,,,,,,,,,,,1435,yard,37.487986516973216,"LINESTRING (-78.75549909999999 39.6276897, -78.7559321 39.6277391)"
,1,17601443,149,237,rail,no,rail,,,,,,,,,,,1435,yard,31.890589456522676,"LINESTRING (-78.7559321 39.6277391, -78.7562973 39.6277951)"
,2,17601443,237,122,rail,no,rail,,,,,,,,,,,1435,yard,18.42656150343063,"LINESTRING (-78.7562973 39.6277951, -78.7565058 39.627836)"
,3,17601443,122,215,rail,no,rail,,,,,,,,,,,1435,yard,17.286022394079843,"LINESTRING (-78.7565058 39.627836, -78.7566995 39.6278797)"
,4,17601443,215,255,rail,no,rail,,,,,,,,,,,1435,yard,18.4131826335035,"LINESTRING (-78.7566995 39.6278797, -78.7569043 39.6279301)"
,5,17601443,255,5,rail,no,rail,,,,,,,,,,,1435,yard,40.8105055269919,"LINESTRING (-78.7569043 39.6279301, -78.7573592 39.6280394)"
,6,17601443,5,102,rail,no,rail,,,,,,,,,,,1435,yard,19.114971000260084,"LINESTRING (-78.7573592 39.6280394, -78.75757539999999 39.6280821)"
,7,17601443,102,4,rail,no,rail,,,,,,,,,,,1435,yard,19.27360582157706,"LINESTRING (-78.75757539999999 39.6280821, -78.7577967 39.6281136)"
,8,17601443,4,150,rail,no,rail,,,,,,,,,,,1435,yard,15.067128608746895,"LINESTRING (-78.7577967 39.6281136, -78.7579714 39.6281296)"
,9,17601443,150,3,rail,no,rail,,,,,,,,,,,1435,yard,16.709548498139558,"LINESTRING (-78.7579714 39.6281296, -78.7581665 39.628131)"
,10,17601443,3,0,rail,no,rail,,,,,,,,,,,1435,yard,17.524494094617033,"LINESTRING (-78.7581665 39.628131, -78.7583705 39.6281187)"
,11,17601443,0,192,rail,no,rail,,,,,,,,,,,1435,yard,50.240773649487195,"LINESTRING (-78.7583705 39.6281187, -78.7589534 39.6280678)"
,12,17601443,192,2,rail,no,rail,,,,,,,,,,,1435,yard,45.05092148696528,"LINESTRING (-78.7589534 39.6280678, -78.7594783 39.6280412)"
,13,17601443,2,226,rail,no,rail,,,,,,,,,,,1435,yard,24.479056802676865,"LINESTRING (-78.7594783 39.6280412, -78.759764 39.6280346)"
,14,17601443,226,1,rail,no,rail,,,,,,,,,,,1435,yard,25.05969187121985,"LINESTRING (-78.759764 39.6280346, -78.76005619999999 39.6280227)"
,15,17601729,201,242,rail,no,rail,,,,,,,,,,,1435,yard,19.999780919682443,"LINESTRING (-78.7513428 39.6279025, -78.751576 39.627893)"
,16,17601729,242,178,rail,no,rail,,,,,,,,,,,1435,yard,31.33942866140889,"LINESTRING (-78.751576 39.627893, -78.7519411 39.627874)"
,17,17601729,178,10,rail,no,rail,,,,,,,,,,,1435,yard,29.758768947603286,"LINESTRING (-78.7519411 39.627874, -78.75228660000001 39.6278455)"
,18,17601729,10,9,rail,no,rail,,,,,,,,,,,1435,yard,72.8264862438807,"LINESTRING (-78.75228660000001 39.6278455, -78.7531309 39.6277675)"
